,id
3145,NLB_547088762EDR_F0623188NCAM07753M1
3146,NLB_547169106EDR_F0623266NCAM00385M1
3147,NLB_547170341EDR_F0623350NCAM00267M1
3148,NLB_547170366EDR_F0623350NCAM00267M1
3149,NLB_547175215EDR_F0623350NCAM00268M1
3150,NLB_547175246EDR_F0623350NCAM00268M1
3151,NLB_547175277EDR_F0623350NCAM00268M1
3152,NLB_547527436EDR_F0630000NCAM00269M1
3153,NLB_547527468EDR_F0630000NCAM00269M1
3154,NLB_547531914EDR_F0630000NCAM07753M1
3155,NLB_547531945EDR_F0630000NCAM07753M1
3156,NLB_547531976EDR_F0630000NCAM07753M1
3157,NLB_547613335EDR_F0630018NCAM00385M1
3158,NLB_547619247EDR_F0630100NCAM07753M1
3159,NLB_547619278EDR_F0630100NCAM07753M1
3160,NLB_547619309EDR_F0630100NCAM07753M1
3161,NLB_547619333EDR_F0630100NCAM07753M1
3162,NLB_547619364EDR_F0630100NCAM07753M1
3163,NLB_547619395EDR_F0630100NCAM07753M1
3164,NLB_547794354EDR_F0630298NCAM00270M1
3165,NLB_547794385EDR_F0630298NCAM00270M1
3166,NLB_547795223EDR_F0630346NCAM00271M1
3167,NLB_547800982EDR_F0630346NCAM07753M1
3168,NLB_547801007EDR_F0630346NCAM07753M1
3169,NLB_547801039EDR_F0630346NCAM07753M1
3170,NLB_547801070EDR_F0630346NCAM07753M1
3171,NLB_548248581EDR_F0631114NCAM00385M1
3172,NLB_548249259EDR_F0631150NCAM00274M1
3173,NLB_548249292EDR_F0631150NCAM00274M1
3174,NLB_548249317EDR_F0631150NCAM00274M1
3175,NLB_548249342EDR_F0631150NCAM00274M1
3176,NLB_548317288EDR_F0631150NCAM07753M1
3177,NLB_548414499EDR_F0631384NCAM00385M1
3178,NLB_548415321EDR_F0631420NCAM00276M1
3179,NLB_548415346EDR_F0631420NCAM00276M1
3180,NLB_548415371EDR_F0631420NCAM00276M1
3181,NLB_548420708EDR_F0631420NCAM07753M1
3182,NLB_548420739EDR_F0631420NCAM07753M1
3183,NLB_548677513EDR_F0631450NCAM00277M1
3184,NLB_548677538EDR_F0631450NCAM00277M1
3185,NLB_548677570EDR_F0631450NCAM00277M1
3186,NLB_548677602EDR_F0631450NCAM00277M1
3187,NLB_548683149EDR_F0631450NCAM07753M1
3188,NLB_548856502EDR_F0631486NCAM00305M1
3189,NLB_548856526EDR_F0631486NCAM00305M1
3190,NLB_548857949EDR_F0631606NCAM00385M1
3191,NLB_548858588EDR_F0631636NCAM00277M1
3192,NLB_548858612EDR_F0631636NCAM00277M1
3193,NLB_548858644EDR_F0631636NCAM00277M1
3194,NLB_548858669EDR_F0631636NCAM00277M1
3195,NLB_548858694EDR_F0631636NCAM00277M1
3196,NLB_549033697EDR_F0631798NCAM00385M1
3197,NLB_549034461EDR_F0631840NCAM00278M1
3198,NLB_549034493EDR_F0631840NCAM00278M1
3199,NLB_549034525EDR_F0631840NCAM00278M1
3200,NLB_549039847EDR_F0631840NCAM07753M1
3201,NLB_549039878EDR_F0631840NCAM07753M1
3202,NLB_549390645EDR_F0631942NCAM00385M1
3203,NLB_549391708EDR_F0632008NCAM00279M1
3204,NLB_549391732EDR_F0632008NCAM00279M1
3205,NLB_549391757EDR_F0632008NCAM00279M1
3206,NLB_549391781EDR_F0632008NCAM00279M1
3207,NLB_549392153EDR_F0632008NCAM07753M1
3208,NLB_549477371EDR_F0632026NCAM00385M1
3209,NLB_549477395EDR_F0632026NCAM00385M1
3210,NLB_549478389EDR_F0632086NCAM00280M1
3211,NLB_549478414EDR_F0632086NCAM00280M1
3212,NLB_549484398EDR_F0632086NCAM07753M1
3213,NLB_549484429EDR_F0632086NCAM07753M1
3214,NLB_549484459EDR_F0632086NCAM07753M1
3215,NLB_549917393EDR_F0632314NCAM00385M1
3216,NLB_549920406EDR_F0632372NCAM00281M1
3217,NLB_549920438EDR_F0632372NCAM00281M1
3218,NLB_549920463EDR_F0632372NCAM00281M1
3219,NLB_549920488EDR_F0632372NCAM00281M1
3220,NLB_549920854EDR_F0632372NCAM06753M1
3221,NLB_550009857EDR_F0632546NCAM00385M1
3222,NLB_550010611EDR_F0632582NCAM00282M1
3223,NLB_550010635EDR_F0632582NCAM00282M1
3224,NLB_550010667EDR_F0632582NCAM00282M1
3225,NLB_550010692EDR_F0632582NCAM00282M1
3226,NLB_550010717EDR_F0632582NCAM00282M1
3227,NLB_550099131EDR_F0632648NCAM00385M1
3228,NLB_550099838EDR_F0632672NCAM00283M1
3229,NLB_550103482EDR_F0632672NCAM07753M1
3230,NLB_550103513EDR_F0632672NCAM07753M1
3231,NLB_550103537EDR_F0632672NCAM07753M1
3232,NLB_550103568EDR_F0632672NCAM07753M1
3233,NLB_550103599EDR_F0632672NCAM07753M1
3234,NLB_550191411EDR_F0632906NCAM00385M1
3235,NLB_550192477EDR_F0632978NCAM00284M1
3236,NLB_550192510EDR_F0632978NCAM00284M1
3237,NLB_550192534EDR_F0632978NCAM00284M1
3238,NLB_550200037EDR_F0632978NCAM07753M1
3239,NLB_550200068EDR_F0632978NCAM07753M1
3240,NLB_550200099EDR_F0632978NCAM07753M1
3241,NLB_550279493EDR_F0633056NCAM00385M1
3242,NLB_550280316EDR_F0633092NCAM00285M1
3243,NLB_550280340EDR_F0633092NCAM00285M1
3244,NLB_550285411EDR_F0633092NCAM07753M1
3245,NLB_550285442EDR_F0633092NCAM07753M1
3246,NLB_550285473EDR_F0633092NCAM07753M1
3247,NLB_550541792EDR_F0633278NCAM00385M1
3248,NLB_550542576EDR_F0633326NCAM00286M1
3249,NLB_550542600EDR_F0633326NCAM00286M1
3250,NLB_550542625EDR_F0633326NCAM00286M1
3251,NLB_550542657EDR_F0633326NCAM00286M1
3252,NLB_550548080EDR_F0633326NCAM07753M1
3253,NLB_550722551EDR_F0633470NCAM00385M1
3254,NLB_550725696EDR_F0640000NCAM00287M1
3255,NLB_550725728EDR_F0640000NCAM00287M1
3256,NLB_550729578EDR_F0640000NCAM07753M1
3257,NLB_550729609EDR_F0640000NCAM07753M1
3258,NLB_550729641EDR_F0640000NCAM07753M1
3259,NLB_550811739EDR_F0640216NCAM00385M1
3260,NLB_550812526EDR_F0640252NCAM00289M1
3261,NLB_550812550EDR_F0640252NCAM00289M1
3262,NLB_550817138EDR_F0640252NCAM07753M1
3263,NLB_550817169EDR_F0640252NCAM07753M1
3264,NLB_550817201EDR_F0640252NCAM07753M1
3265,NLB_550898797EDR_F0640390NCAM00385M1
3266,NLB_550899505EDR_F0640420NCAM00290M1
3267,NLB_550899529EDR_F0640420NCAM00290M1
3268,NLB_550899560EDR_F0640420NCAM00290M1
3269,NLB_550904667EDR_F0640420NCAM07753M1
3270,NLB_550904699EDR_F0640420NCAM07753M1
3271,NLB_551082251EDR_F0640642NCAM00385M1
3272,NLB_551082916EDR_F0640678NCAM00291M1
3273,NLB_551082948EDR_F0640678NCAM00291M1
3274,NLB_551082979EDR_F0640678NCAM00291M1
3275,NLB_551083010EDR_F0640678NCAM00291M1
3276,NLB_551083468EDR_F0640678NCAM07753M1
3277,NLB_551263233EDR_F0640810NCAM00385M1
3278,NLB_551263979EDR_F0640846NCAM00293M1
3279,NLB_551264011EDR_F0640846NCAM00293M1
3280,NLB_551264043EDR_F0640846NCAM00293M1
3281,NLB_551342946EDR_F0640846NCAM07753M1
3282,NLB_551342978EDR_F0640846NCAM07753M1
3283,NLB_551439099EDR_F0640942NCAM00385M1
3284,NLB_551439130EDR_F0640942NCAM00385M1
3285,NLB_551440144EDR_F0640996NCAM00295M1
3286,NLB_551440176EDR_F0640996NCAM00295M1
3287,NLB_551440725EDR_F0640996NCAM07753M1
3288,NLB_551440749EDR_F0640996NCAM07753M1
3289,NLB_551440780EDR_F0640996NCAM07753M1
3290,NLB_551700232EDR_F0641194NCAM00296M1
3291,NLB_551700265EDR_F0641194NCAM00296M1
3292,NLB_551700517EDR_F0641194NCAM07753M1
3293,NLB_551700541EDR_F0641194NCAM07753M1
3294,NLB_551700572EDR_F0641194NCAM07753M1
3295,NLB_551883996EDR_F0641428NCAM00385M1
3296,NLB_551884866EDR_F0641470NCAM00297M1
3297,NLB_551884891EDR_F0641470NCAM00297M1
3298,NLB_551885356EDR_F0641470NCAM07753M1
3299,NLB_551885381EDR_F0641470NCAM07753M1
3300,NLB_551885412EDR_F0641470NCAM07753M1
3301,NLB_552049428EDR_F0641572NCAM00385M1
3302,NLB_552050277EDR_F0641626NCAM00299M1
3303,NLB_552050309EDR_F0641626NCAM00299M1
3304,NLB_552050928EDR_F0641626NCAM07753M1
3305,NLB_552050953EDR_F0641626NCAM07753M1
3306,NLB_552050978EDR_F0641626NCAM07753M1
3307,NLB_552494141EDR_F0641848NCAM00385M1
3308,NLB_552495047EDR_F0641890NCAM00251M1
3309,NLB_552495072EDR_F0641890NCAM00251M1
3310,NLB_552495553EDR_F0641890NCAM07753M1
3311,NLB_552495584EDR_F0641890NCAM07753M1
3312,NLB_552495616EDR_F0641890NCAM07753M1
3313,NLB_552495648EDR_F0641890NCAM07753M1
3314,NLB_552587722EDR_F0641950NCAM00385M1
3315,NLB_552588464EDR_F0641980NCAM00253M1
3316,NLB_552588496EDR_F0641980NCAM00253M1
3317,NLB_552588995EDR_F0641980NCAM07753M1
3318,NLB_552589027EDR_F0641980NCAM07753M1
3319,NLB_552589059EDR_F0641980NCAM07753M1
3320,NLB_552937981EDR_F0642154NCAM00256M1
3321,NLB_552938012EDR_F0642154NCAM00256M1
3322,NLB_552938043EDR_F0642154NCAM00256M1
3323,NLB_552938075EDR_F0642154NCAM00256M1
3324,NLB_552944937EDR_F0642154NCAM07753M1
3325,NLB_553025554EDR_F0642196NCAM00385M1
3326,NLB_553026312EDR_F0642238NCAM00258M1
3327,NLB_553026336EDR_F0642238NCAM00258M1
3328,NLB_553026368EDR_F0642238NCAM00258M1
3329,NLB_553026399EDR_F0642238NCAM00258M1
3330,NLB_553026775EDR_F0642238NCAM07753M1
3331,NLB_553119943EDR_F0642406NCAM00385M1
3332,NLB_553120725EDR_F0642442NCAM00260M1
3333,NLB_553120750EDR_F0642442NCAM00260M1
3334,NLB_553120782EDR_F0642442NCAM00260M1
3335,NLB_553126306EDR_F0642442NCAM07753M1
3336,NLB_553126337EDR_F0642442NCAM07753M1
3337,NLB_553208005EDR_F0642748NCAM00385M1
3338,NLB_553208944EDR_F0642790NCAM00262M1
3339,NLB_553208968EDR_F0642790NCAM00262M1
3340,NLB_553214971EDR_F0642790NCAM07753M1
3341,NLB_553215003EDR_F0642790NCAM07753M1
3342,NLB_553215033EDR_F0642790NCAM07753M1
3343,NLB_555603889EDR_F0643054NCAM00385M1
3344,NLB_555606916EDR_F0650000NCAM00264M1
3345,NLB_555610916EDR_F0650000NCAM07753M1
3346,NLB_555610948EDR_F0650000NCAM07753M1
3347,NLB_555610980EDR_F0650000NCAM07753M1
3348,NLB_555611010EDR_F0650000NCAM07753M1
3349,NLB_555692594EDR_F0650096NCAM00385M1
3350,NLB_555693669EDR_F0650156NCAM00266M1
3351,NLB_555693694EDR_F0650156NCAM00266M1
3352,NLB_555699298EDR_F0650156NCAM00268M1
3353,NLB_555699330EDR_F0650156NCAM00268M1
3354,NLB_555699361EDR_F0650156NCAM00268M1
3355,NLB_555960406EDR_F0650390NCAM00385M1
3356,NLB_555961192EDR_F0650436NCAM00269M1
3357,NLB_555961217EDR_F0650436NCAM00269M1
3358,NLB_555961248EDR_F0650436NCAM00269M1
3359,NLB_555961280EDR_F0650436NCAM00269M1
3360,NLB_555961721EDR_F0650436NCAM07753M1
3361,NLB_556046499EDR_F0650550NCAM00271M1
3362,NLB_556046530EDR_F0650550NCAM00271M1
3363,NLB_556046561EDR_F0650550NCAM00271M1
3364,NLB_556046586EDR_F0650550NCAM00271M1
3365,NLB_556046611EDR_F0650550NCAM00271M1
3366,NLB_556051074EDR_F0650550NCAM07753M1
3367,NLB_556134721EDR_F0650610NCAM00385M1
3368,NLB_556135437EDR_F0650646NCAM00273M1
3369,NLB_556135469EDR_F0650646NCAM00273M1
3370,NLB_556135500EDR_F0650646NCAM00273M1
3371,NLB_556135531EDR_F0650646NCAM00273M1
3372,NLB_556135555EDR_F0650646NCAM00273M1
3373,NLB_556135978EDR_F0650646NCAM07753M1
3374,NLB_556226095EDR_F0650898NCAM00385M1
3375,NLB_556226627EDR_F0650916NCAM00275M1
3376,NLB_556226652EDR_F0650916NCAM00275M1
3377,NLB_556226677EDR_F0650916NCAM00275M1
3378,NLB_556230091EDR_F0650916NCAM07753M1
3379,NLB_556230122EDR_F0650916NCAM07753M1
3380,NLB_556317400EDR_F0651174NCAM00280M1
3381,NLB_556317432EDR_F0651174NCAM00280M1
3382,NLB_556317456EDR_F0651174NCAM00280M1
3383,NLB_556317488EDR_F0651174NCAM00280M1
3384,NLB_556317520EDR_F0651174NCAM00280M1
3385,NLB_556577680EDR_F0651174NCAM00281M1
3386,NLB_556578230EDR_F0651174NCAM07753M1
3387,NLB_556578261EDR_F0651174NCAM07753M1
3388,NLB_556578292EDR_F0651174NCAM07753M1
3389,NLB_556578322EDR_F0651174NCAM07753M1
3390,NLB_556668486EDR_F0651390NCAM00385M1
3391,NLB_556669276EDR_F0651438NCAM00283M1
3392,NLB_556669300EDR_F0651438NCAM00283M1
3393,NLB_556669332EDR_F0651438NCAM00283M1
3394,NLB_556669364EDR_F0651438NCAM00283M1
3395,NLB_556674551EDR_F0651438NCAM07753M1
3396,NLB_556850925EDR_F0651894NCAM00385M1
3397,NLB_556851672EDR_F0651934NCAM00287M1
3398,NLB_556851697EDR_F0651934NCAM00287M1
3399,NLB_556851722EDR_F0651934NCAM00287M1
3400,NLB_556851754EDR_F0651934NCAM00287M1
3401,NLB_556856155EDR_F0651934NCAM07753M1
3402,NLB_556937261EDR_F0652096NCAM00386M1
3403,NLB_556937286EDR_F0652096NCAM00386M1
3404,NLB_556938629EDR_F0652186NCAM00289M1
3405,NLB_556938661EDR_F0652186NCAM00289M1
3406,NLB_556938693EDR_F0652186NCAM00289M1
3407,NLB_556943889EDR_F0652186NCAM07753M1
3408,NLB_556943920EDR_F0652186NCAM07753M1
3409,NLB_557199322EDR_F0652396NCAM00385M1
3410,NLB_557200287EDR_F0652456NCAM00291M1
3411,NLB_557200319EDR_F0652456NCAM00291M1
3412,NLB_557200763EDR_F0652456NCAM07753M1
3413,NLB_557200794EDR_F0652456NCAM07753M1
3414,NLB_557200825EDR_F0652456NCAM07753M1
3415,NLB_557200856EDR_F0652456NCAM07753M1
3416,NLB_557296332EDR_F0652672NCAM00385M1
3417,NLB_557297153EDR_F0652720NCAM00293M1
3418,NLB_557297185EDR_F0652720NCAM00293M1
3419,NLB_557297217EDR_F0652720NCAM00293M1
3420,NLB_557297240EDR_F0652720NCAM00293M1
3421,NLB_557297785EDR_F0652720NCAM07753M1
3422,NLB_557297817EDR_F0652720NCAM07753M1
3423,NLB_557476823EDR_F0652828NCAM00385M1
3424,NLB_557476847EDR_F0652828NCAM00385M1
3425,NLB_557477945EDR_F0652882NCAM00295M1
3426,NLB_557477983EDR_F0652882NCAM00295M1
3427,NLB_557555364EDR_F0652882NCAM00296M1
3428,NLB_557555388EDR_F0652882NCAM00296M1
3429,NLB_557555419EDR_F0652882NCAM00296M1
3430,NLB_557913697EDR_F0653152NCAM00385M1
3431,NLB_557914634EDR_F0653200NCAM00298M1
3432,NLB_557914659EDR_F0653200NCAM00298M1
3433,NLB_557914684EDR_F0653200NCAM00298M1
3434,NLB_557914715EDR_F0653200NCAM00298M1
3435,NLB_557915221EDR_F0653200NCAM07753M1
3436,NLB_557915252EDR_F0653200NCAM07753M1
3437,NLB_558095757EDR_F0653248NCAM00385M1
3438,NLB_558096787EDR_F0653308NCAM00250M1
3439,NLB_558096812EDR_F0653308NCAM00250M1
3440,NLB_558096844EDR_F0653308NCAM00250M1
3441,NLB_558097377EDR_F0653308NCAM07753M1
3442,NLB_558097408EDR_F0653308NCAM07753M1
3443,NLB_558097439EDR_F0653308NCAM07753M1
3444,NLB_558533366EDR_F0660054NCAM00385M1
3445,NLB_558533998EDR_F0660084NCAM00254M1
3446,NLB_558534023EDR_F0660084NCAM00254M1
3447,NLB_558534054EDR_F0660084NCAM00254M1
3448,NLB_558534325EDR_F0660084NCAM00255M1
3449,NLB_558534349EDR_F0660084NCAM00255M1
3450,NLB_558976698EDR_F0660210NCAM00386M1
3451,NLB_558976722EDR_F0660210NCAM00386M1
3452,NLB_558977434EDR_F0660246NCAM00257M1
3453,NLB_558977466EDR_F0660246NCAM00257M1
3454,NLB_558977490EDR_F0660246NCAM00257M1
3455,NLB_558977868EDR_F0660246NCAM07753M1
3456,NLB_558977899EDR_F0660246NCAM07753M1
3457,NLB_559244980EDR_F0660366NCAM00385M1
3458,NLB_559246285EDR_F0660384NCAM00259M1
3459,NLB_559246310EDR_F0660384NCAM00259M1
3460,NLB_559246341EDR_F0660384NCAM00259M1
3461,NLB_559246372EDR_F0660384NCAM00259M1
3462,NLB_559246396EDR_F0660384NCAM00259M1
3463,NLB_559685923EDR_F0660450NCAM00264M1
3464,NLB_559685948EDR_F0660450NCAM00264M1
3465,NLB_559691641EDR_F0660450NCAM00265M1
3466,NLB_559691673EDR_F0660450NCAM00265M1
3467,NLB_559691705EDR_F0660450NCAM00265M1
3468,NLB_559776314EDR_F0660642NCAM00385M1
3469,NLB_559777871EDR_F0660684NCAM00266M1
3470,NLB_559777903EDR_F0660684NCAM00266M1
3471,NLB_559777935EDR_F0660684NCAM00266M1
3472,NLB_559778422EDR_F0660684NCAM07753M1
3473,NLB_559778446EDR_F0660684NCAM07753M1
3474,NLB_559778477EDR_F0660684NCAM07753M1
3475,NLB_559866561EDR_F0660816NCAM00385M1
3476,NLB_559867237EDR_F0660856NCAM00267M1
3477,NLB_559867262EDR_F0660856NCAM00267M1
3478,NLB_559867287EDR_F0660856NCAM00267M1
3479,NLB_559867312EDR_F0660856NCAM00267M1
3480,NLB_559867578EDR_F0660856NCAM00268M1
3481,NLB_559953548EDR_F0660910NCAM00385M1
3482,NLB_559954429EDR_F0660952NCAM00269M1
3483,NLB_559954453EDR_F0660952NCAM00269M1
3484,NLB_559954478EDR_F0660952NCAM00269M1
3485,NLB_559954898EDR_F0660952NCAM00270M1
3486,NLB_559954922EDR_F0660952NCAM00270M1
3487,NLB_559954945EDR_F0660952NCAM00270M1
3488,NLB_560221621EDR_F0660952NCAM00271M1
3489,NLB_560221646EDR_F0660952NCAM00271M1
3490,NLB_560221670EDR_F0660952NCAM00271M1
3491,NLB_560221695EDR_F0660952NCAM00271M1
3492,NLB_560221830EDR_F0660952NCAM00272M1
3493,NLB_560221854EDR_F0660952NCAM00272M1
3494,NLB_560572111EDR_F0661280NCAM00385M1
3495,NLB_560572710EDR_F0661322NCAM00278M1
3496,NLB_560572735EDR_F0661322NCAM00278M1
3497,NLB_560573191EDR_F0661332NCAM00276M1
3498,NLB_560573215EDR_F0661332NCAM00276M1
3499,NLB_560573634EDR_F0661332NCAM00277M1
3500,NLB_560573657EDR_F0661332NCAM00277M1
3501,NLB_560573682EDR_F0661332NCAM00277M1
3502,NLB_560573705EDR_F0661332NCAM00277M1
3503,NLB_561111937EDR_F0661342NCAM00280M1
3504,NLB_561111962EDR_F0661342NCAM00280M1
3505,NLB_561111994EDR_F0661342NCAM00280M1
3506,NLB_561112025EDR_F0661342NCAM00280M1
3507,NLB_561112056EDR_F0661342NCAM00280M1
3508,NLB_561112423EDR_F0661342NCAM00281M1
3509,NLB_561371174EDR_F0661480NCAM00385M1
3510,NLB_561372071EDR_F0661516NCAM00280M1
3511,NLB_561372097EDR_F0661516NCAM00280M1
3512,NLB_561372121EDR_F0661516NCAM00280M1
3513,NLB_561372146EDR_F0661516NCAM00280M1
3514,NLB_561372170EDR_F0661516NCAM00280M1
3515,NLB_561560856EDR_F0661624NCAM00385M1
3516,NLB_561561591EDR_F0661654NCAM00285M1
3517,NLB_561561622EDR_F0661654NCAM00285M1
3518,NLB_561561896EDR_F0661654NCAM00286M1
3519,NLB_561561927EDR_F0661654NCAM00286M1
3520,NLB_561561958EDR_F0661654NCAM00286M1
3521,NLB_561731104EDR_F0661774NCAM00385M1
3522,NLB_561731769EDR_F0661804NCAM00287M1
3523,NLB_561731794EDR_F0661804NCAM00287M1
3524,NLB_561731819EDR_F0661804NCAM00287M1
3525,NLB_561731850EDR_F0661804NCAM00287M1
3526,NLB_561732131EDR_F0661804NCAM00288M1
3527,NLB_562968982EDR_F0661942NCAM00385M1
3528,NLB_562970874EDR_F0661994NCAM00291M1
3529,NLB_562970899EDR_F0661994NCAM00291M1
3530,NLB_562970931EDR_F0661994NCAM00291M1
3531,NLB_562970955EDR_F0661994NCAM00291M1
3532,NLB_562976073EDR_F0661994NCAM00292M1
3533,NLB_563238087EDR_F0662132NCAM00385M1
3534,NLB_563238832EDR_F0662168NCAM00293M1
3535,NLB_563238856EDR_F0662168NCAM00293M1
3536,NLB_563238880EDR_F0662168NCAM00293M1
3537,NLB_563239135EDR_F0662168NCAM00294M1
3538,NLB_563239160EDR_F0662168NCAM00294M1
3539,NLB_563412700EDR_F0662276NCAM00385M1
3540,NLB_563413395EDR_F0662312NCAM00295M1
3541,NLB_563413420EDR_F0662312NCAM00295M1
3542,NLB_563413445EDR_F0662312NCAM00295M1
3543,NLB_563413681EDR_F0662312NCAM07753M1
3544,NLB_563413704EDR_F0662312NCAM07753M1
3545,NLB_563594121EDR_F0662366NCAM00385M1
3546,NLB_563594965EDR_F0662414NCAM00296M1
3547,NLB_563595015EDR_F0662414NCAM00296M1
3548,NLB_563595040EDR_F0662414NCAM00296M1
3549,NLB_563595063EDR_F0662414NCAM00296M1
3550,NLB_563770242EDR_F0662430NCAM00298M1
3551,NLB_563770267EDR_F0662430NCAM00298M1
3552,NLB_563770616EDR_F0662430NCAM07753M1
3553,NLB_563770640EDR_F0662430NCAM07753M1
3554,NLB_563770671EDR_F0662430NCAM07753M1
3555,NLB_564128043EDR_F0662574NCAM00385M1
3556,NLB_564134243EDR_F0670000NCAM00299M1
3557,NLB_564134276EDR_F0670000NCAM00299M1
3558,NLB_564134541EDR_F0670000NCAM07753M1
3559,NLB_564134571EDR_F0670000NCAM07753M1
3560,NLB_565192267EDR_F0670438NCAM00385M1
3561,NLB_565193108EDR_F0670490NCAM00255M1
3562,NLB_565193140EDR_F0670490NCAM00255M1
3563,NLB_565193164EDR_F0670490NCAM00255M1
3564,NLB_565197947EDR_F0670490NCAM00256M1
3565,NLB_565197978EDR_F0670490NCAM00256M1
3566,NLB_565634213EDR_F0670746NCAM00386M1
3567,NLB_565634811EDR_F0670782NCAM00258M1
3568,NLB_565634836EDR_F0670782NCAM00258M1
3569,NLB_565636023EDR_F0670806NCAM00259M1
3570,NLB_565636055EDR_F0670806NCAM00259M1
3571,NLB_565636119EDR_F0670806NCAM00259M1
3572,NLB_565636149EDR_F0670806NCAM00259M1
3573,NLB_566254656EDR_F0671178NCAM00386M1
3574,NLB_566254680EDR_F0671178NCAM00386M1
3575,NLB_566255628EDR_F0671238NCAM00262M1
3576,NLB_566255660EDR_F0671238NCAM00262M1
3577,NLB_566255684EDR_F0671238NCAM00262M1
3578,NLB_566255746EDR_F0671238NCAM00262M1
3579,NLB_566437124EDR_F0671358NCAM00265M1
3580,NLB_566437156EDR_F0671358NCAM00265M1
3581,NLB_566437188EDR_F0671358NCAM00265M1
3582,NLB_566437218EDR_F0671358NCAM00265M1
3583,NLB_566437243EDR_F0671358NCAM00265M1
3584,NLB_566612056EDR_F0671442NCAM00386M1
3585,NLB_566612972EDR_F0671494NCAM00266M1
3586,NLB_566618579EDR_F0671494NCAM07753M1
3587,NLB_566618611EDR_F0671494NCAM07753M1
3588,NLB_567056411EDR_F0671714NCAM00267M1
3589,NLB_567056981EDR_F0671714NCAM00269M1
3590,NLB_567057006EDR_F0671714NCAM00269M1
3591,NLB_567057038EDR_F0671714NCAM00269M1
3592,NLB_567057070EDR_F0671714NCAM00269M1
3593,NLB_567230858EDR_F0671762NCAM00270M1
3594,NLB_567230883EDR_F0671762NCAM00270M1
3595,NLB_567230915EDR_F0671762NCAM00270M1
3596,NLB_567238122EDR_F0671762NCAM07753M1
3597,NLB_567238153EDR_F0671762NCAM07753M1
3598,NLB_568205421EDR_F0671792NCAM00385M1
3599,NLB_568210321EDR_F0671846NCAM00272M1
3600,NLB_568210347EDR_F0671846NCAM00272M1
3601,NLB_568210941EDR_F0671846NCAM07753M1
3602,NLB_568662818EDR_F0672140NCAM00274M1
3603,NLB_568662850EDR_F0672140NCAM00274M1
3604,NLB_568663360EDR_F0672140NCAM07753M1
3605,NLB_568663398EDR_F0672140NCAM07753M1
3606,NLB_568663429EDR_F0672140NCAM07753M1
3607,NLB_568831591EDR_F0672356NCAM00276M1
3608,NLB_568833227EDR_F0672420NCAM07753M1
3609,NLB_568833259EDR_F0672420NCAM07753M1
3610,NLB_568833290EDR_F0672420NCAM07753M1
3611,NLB_568833322EDR_F0672420NCAM07753M1
3612,NLB_568833353EDR_F0672420NCAM07753M1
3613,NLB_569627831EDR_F0672478NCAM00279M1
3614,NLB_569627855EDR_F0672478NCAM00279M1
3615,NLB_569627886EDR_F0672478NCAM00279M1
3616,NLB_569627917EDR_F0672478NCAM00279M1
3617,NLB_569627941EDR_F0672478NCAM00279M1
3618,NLB_569631170EDR_F0672478NCAM00278M1
3619,NLB_569896360EDR_F0672658NCAM00385M1
3620,NLB_569896392EDR_F0672658NCAM00385M1
3621,NLB_569898092EDR_F0672764NCAM00282M1
3622,NLB_569898156EDR_F0672764NCAM00282M1
3623,NLB_569898188EDR_F0672764NCAM00282M1
3624,NLB_569905453EDR_F0672764NCAM00283M1
3625,NLB_569905484EDR_F0672764NCAM00283M1
3626,NLB_570254399EDR_F0673136NCAM00286M1
3627,NLB_570254431EDR_F0673136NCAM00286M1
3628,NLB_570255587EDR_F0673172NCAM00287M1
3629,NLB_570255619EDR_F0673172NCAM00287M1
3630,NLB_570255649EDR_F0673172NCAM00287M1
3631,NLB_570255967EDR_F0673172NCAM00287M1
3632,NLB_570255999EDR_F0673172NCAM00287M1
3633,NLB_570515348EDR_F0673280NCAM00386M1
3634,NLB_570519291EDR_F0680000NCAM00289M1
3635,NLB_570519323EDR_F0680000NCAM00289M1
3636,NLB_570519355EDR_F0680000NCAM00289M1
3637,NLB_570519386EDR_F0680000NCAM00289M1
3638,NLB_570519417EDR_F0680000NCAM00289M1
3639,NLB_570519441EDR_F0680000NCAM00289M1
3640,NLB_570614898EDR_F0680214NCAM07753M1
3641,NLB_570614930EDR_F0680214NCAM07753M1
3642,NLB_570614994EDR_F0680214NCAM07753M1
3643,NLB_570615033EDR_F0680214NCAM07753M1
3644,NLB_571231549EDR_F0680214NCAM07753M1
3645,NLB_571231574EDR_F0680214NCAM07753M1
3646,NLB_571231607EDR_F0680214NCAM07753M1
3647,NLB_571231631EDR_F0680214NCAM07753M1
3648,NLB_571231662EDR_F0680214NCAM07753M1
3649,NLB_571231693EDR_F0680214NCAM07753M1
3650,NLB_571666221EDR_F0680532NCAM00299M1
3651,NLB_571666252EDR_F0680532NCAM00299M1
3652,NLB_571666277EDR_F0680532NCAM00299M1
3653,NLB_571666901EDR_F0680550NCAM00385M1
3654,NLB_571667559EDR_F0680580NCAM00297M1
3655,NLB_571667583EDR_F0680580NCAM00297M1
3656,NLB_571671286EDR_F0680580NCAM00298M1
3657,NLB_571671365EDR_F0680580NCAM00298M1
3658,NLB_573715282EDR_F0680736NCAM00252M1
3659,NLB_573715314EDR_F0680736NCAM00252M1
3660,NLB_573716299EDR_F0680772NCAM00251M1
3661,NLB_573716330EDR_F0680772NCAM00251M1
3662,NLB_573721317EDR_F0680772NCAM00253M1
